100	0	0
200	0	0
300	0	0
400	0	0
500	0	0
600	0	0
700	63.36000000000003	3.6960000000000015
800	54893.060000000005	1119.0400000000002
900	105941.384	1003.5840000000004
1000	165301.54400000005	1165.5919999999996
1100	234771.89200000005	1338.2279999999987
1200	292633.38399999985	1226.4999999999995
1300	343184.7599999999	1069.328
1400	420243.80399999977	1464.5799999999986
1500	467817.9159999998	909.2040000000004
1600	525621.6119999997	1241.3079999999993
1700	591111.3359999999	1287.2359999999987
1800	655258.3999999998	1275.2839999999997
1900	706333.1959999996	1103.508
2000	776079.2239999989	1274.263999999999
2100	842972.2799999987	1285.3279999999988
2200	906093.4519999992	1294.8999999999994
2300	966924.3319999991	1222.3279999999995
2400	1033338.763999999	1278.963999999999
2500	1090154.7159999989	1168.547999999999
2600	1136484.1080000002	978.1200000000005
2700	1198628.596	1180.1999999999996
2800	1264387.3519999986	1353.8719999999994
2900	1328298.2359999989	1255.5359999999994
3000	1392442.815999999	1244.5199999999988
3100	1438311.8599999987	939.4960000000004
3200	1487123.3119999995	1100.5360000000005
3300	1551523.5199999998	1193.1560000000002
3400	1615194.068	1318.7439999999997
3500	1675056.5880000007	1215.9039999999995
3600	1722049.9040000008	996.7560000000003
3700	1791245.039999999	1317.6719999999987
3800	1852065.6359999995	1254.7640000000001
3900	1910688.043999999	1222.2119999999995
4000	1954722.711999999	874.8040000000004
4100	2014266.731999998	1316.6519999999991
4200	2083665.3439999982	1347.4159999999993
4300	2156169.459999998	1326.5919999999985
4400	2211771.819999999	1048.4120000000003
4500	2277119.6199999982	1341.8999999999994
4600	2340039.524	1243.3359999999993
4700	2408967.3319999995	1402.6079999999993
4800	2471034.8520000004	1314.2079999999994
4900	2536386.4640000006	1214.291999999999
5000	2593384.844000001	1140.136
