100	0	0
200	1.584	0.528
300	19878.15600000001	627.3400000000003
400	69500.12000000004	1245.7359999999996
500	123024.50400000006	1088.1840000000002
600	180949.1840000002	1194.8559999999998
700	238676.6240000002	1153.0839999999998
800	294884.14800000034	1209.4720000000004
900	363034.5280000003	1455.563999999999
1000	411206.18000000034	1012.8120000000004
1100	462206.3520000003	1180.844
1200	524563.5960000001	1293.1439999999998
1300	585143.7679999999	1166.0359999999996
1400	661190.2599999991	1506.0719999999988
1500	729845.2239999988	1278.475999999999
1600	782007.1199999986	1076.32
1700	833108.0759999987	1015.0760000000005
1800	884946.607999999	1070.1840000000002
1900	939974.6159999996	1080.62
2000	999865.6239999996	1186.0560000000003
2100	1062477.4599999993	1210.191999999999
2200	1127017.4279999996	1218.2999999999995
2300	1197945.6719999996	1384.2999999999988
2400	1256252.432000001	1182.6280000000002
2500	1319157.5200000016	1282.6279999999997
2600	1379644.4200000013	1191.3639999999996
2700	1440745.8680000014	1222.6919999999996
2800	1498963.2680000027	1188.7999999999997
2900	1559539.3320000018	1136.744
3000	1638382.0200000023	1449.2199999999982
3100	1687221.4880000025	980.3400000000005
3200	1743075.196000002	1252.1279999999997
3300	1804176.296000003	1205.7359999999996
3400	1868542.2640000028	1191.127999999999
3500	1929667.896000004	1224.436
3600	1994706.0400000017	1345.3439999999996
3700	2058456.6720000028	1192.664
3800	2132372.260000001	1453.087999999999
3900	2202135.871999997	1210.6199999999985
4000	2266364.111999995	1288.591999999999
4100	2322472.027999994	1106.892
4200	2388352.6519999923	1221.9199999999992
4300	2449777.8759999922	1273.4279999999992
4400	2506912.391999991	1231.1279999999992
4500	2562376.131999991	1196.4559999999997
4600	2615701.759999991	1058.9360000000004
4700	2678946.939999994	1196.8560000000002
4800	2741337.407999994	1202.1919999999993
4900	2802193.159999996	1080.8039999999992
5000	2867541.7159999935	1263.1559999999995
100	0	0
200	0.264	0.264
300	23380.936	772.3000000000002
400	86547.55200000001	1175.528
500	149482.05200000005	1189.0759999999996
600	204360.29199999996	1162.8919999999998
700	255583.67199999982	964.8920000000004
800	337089.04800000007	1579.2879999999984
900	405028.49600000033	1286.3719999999992
1000	461320.6280000005	1089.12
1100	521086.4800000006	1176.2919999999995
1200	582390.8840000011	1040.8400000000001
1300	645799.8520000011	1271.4999999999989
1400	702329.9440000011	1084.2400000000005
1500	751771.2080000016	957.3680000000003
1600	811163.0200000012	1187.7
1700	886960.0120000012	1417.8279999999984
1800	944639.5560000022	1218.463999999999
1900	1008411.8440000024	1282.1999999999996
2000	1064881.2160000014	1139.6000000000001
2100	1131195.5040000007	1295.8359999999989
2200	1190394.6200000017	1110.84
2300	1246309.6320000028	1258.2799999999993
2400	1307251.0240000035	1203.5919999999996
2500	1368641.4720000036	1249.5279999999993
2600	1423126.6000000034	1156.3719999999996
2700	1484633.0320000038	1334.7999999999988
2800	1539413.9160000049	1139.8999999999999
2900	1605186.9320000035	1262.9919999999997
3000	1673044.3040000035	1387.5079999999991
3100	1730737.3720000046	960.3400000000004
3200	1806826.3480000054	1453.9799999999989
3300	1875106.8080000055	1241.3039999999994
3400	1927096.3440000063	1045.3560000000002
3500	1993814.664000006	1401.179999999999
3600	2054843.6480000052	1229.5399999999995
3700	2099492.9760000054	946.2200000000005
3800	2155258.764000002	1122.7999999999997
3900	2212430.452000001	960.4680000000005
4000	2268320.6159999985	1131.2359999999999
4100	2341089.9039999982	1380.655999999999
4200	2397321.7079999982	1139.2279999999998
4300	2457929.7239999967	1151.6679999999994
4400	2501899.211999995	993.8480000000003
4500	2560969.0479999967	1224.3439999999991
4600	2618356.7639999967	1088.0920000000003
4700	2692296.307999998	1509.8359999999986
4800	2744272.947999997	1032.7200000000003
4900	2810275.703999996	1233.0399999999993
5000	2856636.851999999	968.5000000000005
