100	0	0
200	1.056	0.528
300	22747.104000000007	707.9560000000002
400	82364.076	1049.7320000000002
500	130489.99999999997	1026.7920000000004
600	192946.33199999994	1224.4919999999997
700	245593.8199999998	1034.1480000000004
800	301876.63600000006	1123.384
900	360772.22000000003	1251.4639999999993
1000	417521.8879999999	1169.8359999999996
1100	481231.60399999993	1202.2479999999996
1200	541507.568	1284.0439999999992
1300	599457.8079999998	1159.1279999999997
1400	658662.132	1120.44
1500	711860.9799999997	1054.6360000000002
1600	778323.0040000002	1274.6919999999989
1700	839763.5120000005	1165.9279999999997
1800	907926.6880000002	1381.0079999999996
1900	969523.6080000009	1207.1199999999992
2000	1033319.464000001	1237.7639999999997
2100	1097532.0040000002	1283.1279999999988
2200	1151824.8360000001	1078.1760000000002
2300	1199425.6720000005	1082.4920000000002
2400	1254273.6119999995	1190.3999999999996
2500	1326566.4799999997	1369.1799999999992
2600	1400579.060000001	1395.9719999999993
2700	1458636.9960000003	1249.4279999999997
2800	1521481.0439999995	1308.5439999999992
2900	1580865.6040000005	1078.392
3000	1649616.0760000008	1228.247999999999
3100	1707856.940000002	1147.3279999999997
3200	1765639.680000002	1168.0479999999998
3300	1816822.2840000016	1185.9999999999995
3400	1872313.9000000022	1184.4199999999998
3500	1930787.5800000033	1236.1439999999996
3600	1994316.084000002	1213.8639999999996
3700	2064558.7520000027	1353.4359999999992
3800	2114695.072000001	936.6400000000004
3900	2177966.540000002	1319.7279999999996
4000	2231983.5400000005	1045.3200000000004
4100	2291118.799999999	1111.9759999999997
4200	2354123.143999997	1330.9719999999988
4300	2416469.476	1250.663999999999
4400	2477126.036	1226.8479999999995
4500	2523616.9719999996	1119.2000000000003
4600	2567239.939999999	911.0120000000004
4700	2626323.3999999985	1143.2559999999996
4800	2689281.036	1228.4479999999994
4900	2743278.8440000014	1054.728
5000	2804516.7440000004	1191.6119999999999
