100	0	0
200	0.528	0.264
300	25781.52400000001	884.3920000000003
400	79276.58400000008	1168.272
500	143937.26000000013	1277.6119999999987
600	194461.5800000002	1166.136
700	254050.92000000025	1109.768
800	309270.3000000003	1067.8840000000002
900	369428.1440000003	1225.3799999999997
1000	440494.7520000005	1422.2719999999986
1100	503707.84000000055	1302.6999999999998
1200	564361.1120000007	1185.5759999999993
1300	612412.0640000001	948.7040000000004
1400	679418.1519999999	1345.3879999999992
1500	743854.8919999994	1329.2359999999999
1600	810553.7599999993	1155.6119999999987
1700	882079.0799999984	1454.1959999999997
1800	951059.4119999985	1337.5999999999992
1900	1011497.2239999985	1112.5199999999995
2000	1077376.4359999981	1234.1559999999988
2100	1134996.9759999977	1059.52
2200	1196193.6559999979	1147.4599999999998
2300	1233327.0239999979	908.1120000000003
2400	1289355.0879999972	1173.5999999999992
2500	1338152.2439999974	955.0480000000005
2600	1397405.879999997	1183.1439999999996
2700	1467445.3999999957	1280.7759999999998
2800	1520114.9759999956	1108.012
2900	1575802.4959999956	1060.976
3000	1630571.5559999952	1067.7840000000003
3100	1698524.1519999956	1376.699999999999
