100	0	0
200	45.672000000000004	3.4320000000000013
300	23232.103999999996	845.6360000000002
400	80565.37999999996	1251.607999999999
500	144183.524	1258.1359999999993
600	203651.75599999994	1073.82
700	262716.65999999986	1146.2039999999997
800	311702.932	964.1000000000003
900	377850.544	1262.9479999999992
1000	437327.64	1224.5439999999992
1100	509947.4360000001	1392.6359999999986
1200	572228.12	1136.4560000000001
1300	631165.0719999995	1215.7559999999994
1400	689636.6839999998	1067.556
1500	750467.4239999994	1109.9399999999998
1600	805873.8799999998	1215.1279999999992
1700	854835.0799999997	968.2680000000005
1800	900342.5159999991	1014.0840000000002
1900	952967.1159999985	1036.3680000000004
2000	1006067.6679999988	1122.8639999999996
2100	1071811.7919999987	1276.7359999999996
2200	1134715.839999999	1230.3119999999992
2300	1185776.7920000001	1025.0360000000003
2400	1254777.8639999991	1257.3199999999988
2500	1315586.983999999	1041.3560000000002
2600	1388379.0719999992	1369.7559999999987
2700	1444260.655999999	1049.4000000000003
2800	1508370.1999999993	1240.791999999999
2900	1567266.2079999996	1125.5759999999996
3000	1625781.9799999995	1224.18
3100	1691468.6559999986	1264.0839999999994
3200	1748553.4679999982	1311.7279999999996
3300	1803271.3639999982	1116.3520000000003
3400	1872587.7279999983	1264.1999999999994
3500	1940874.3879999986	1359.9719999999993
3600	2005329.3879999989	1310.1199999999994
3700	2063558.967999998	1161.2119999999998
3800	2113328.159999998	1034.5720000000003
3900	2180648.1319999974	1146.611999999999
4000	2240233.776	1097.44
4100	2288193.911999999	1024.0120000000002
4200	2339885.163999998	1069.1040000000003
4300	2390423.447999996	979.9680000000004
4400	2430858.6239999966	870.4840000000004
4500	2500702.4919999978	1458.8519999999992
4600	2566995.5919999937	1311.6639999999993
4700	2627393.483999996	1241.6639999999993
4800	2685136.707999997	1126.3959999999993
4900	2735865.7079999945	1036.6000000000001
5000	2804056.2639999953	1243.6279999999988
